MID/UID,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,68.0,69.0,70.0,71.0,72.0,73.0,74.0,75.0,76.0,77.0,78.0,79.0,80.0,81.0,82.0,83.0,84.0,85.0,86.0,87.0,88.0,89.0,90.0,91.0,92.0,93.0,94.0,95.0,96.0,97.0,98.0,99.0,100.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071771366536110826,0.0,0.0028951053447308084,0.0,0.0,0.0,-0.003509213138132239,0.0,0.03714406498460754,0.0,0.0,0.0,0.003827474619700233,0.0036571736748571837,0.0,0.0,0.016323819830320385,0.0,0.0,0.024602989862869684,0.0,0.0,0.0,0.008572829697743423,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006044124242294835,0.0,0.0,0.0,0.0,0.0,0.01307185959289292,0.001487709933782888,0.0,0.0,0.013860283008595431,-0.056905982525463195,0.0,0.0,0.0,0.0,0.0,0.0,-0.003995296222645273,0.027345653872192344,0.0,0.0,0.0,0.0,0.0,0.0,0.001166695607039081,0.0,0.0,0.0,-0.000791122300914715,-0.022089257246605598,0.004048043771105014,-0.0010505747603675175,0.0,-0.03598344779431839,-0.02088111267388193,0.0,-0.007969093777653313,0.0,0.005881464652910395,0.0,-0.011366656315766388,0.0,0.0,0.0,0.0,-0.0023156175060723427,0.0,-0.016846910371018264,0.009118621355326262,0.0,0.020055437490174022,0.011694040958210472,0.0018876079158847148,-0.014375658544879322,-0.061808930472789125,0.019283633613072837,0.0,0.0,-0.0020707548329905734,0.0,-0.010656602506247115,-0.001442035881212611
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004364555452829322,0.0,0.0,0.0,-0.016670376723424418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008354597641675454,0.0,0.004309269699967366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014263693146044254,0.0,0.0,0.0,0.0,0.0,-0.009495059945392015,-0.010227236382251093,0.007041450160357066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020729088278694796,0.0,0.0,0.0,0.0,0.0,0.0,0.0011137871105142416,-0.010336763336311172,0.0,0.0,0.00010777249564464242,0.0019241496055335539,0.0,0.0,0.0,0.0,0.004830025036027141,0.01480230516329728,-0.007808375981515736,0.0,0.0,0.0,0.0,-0.007263289699454667,0.0,0.0,0.00655501212190801,0.0,0.0,0.0,0.010027541862447364,0.0,0.0,0.0,0.0,0.0,0.0,0.009370585149680366,0.0
3.0,0.0,0.0,0.0,0.0,0.0011536068994404403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004039284575148905,0.0,0.0,0.0,0.0,0.0,-0.002394416032226232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026632108314341707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003562997274366708,0.0,0.0,0.0,0.0,0.003334284374215457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003826152319290621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028755383797909317
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016506263661231202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00035260277933435447,0.0,0.0,-0.0017947805705933462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002130102076671747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002669155644228205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002791287019471511,-0.0009555863239558704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036917319965290574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001144446300166635,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014041143247016663,0.0,-0.010619362315070546,0.005142496807696517,-0.0033079616208153695,0.0,0.0,0.0,0.015911317666420732,0.001947379642841085,0.0,0.0,0.0,0.0,0.0,0.010029019390967342,0.0,0.0,0.0,-0.0032173733824372164,0.0,0.02388875202831109,0.0,0.0,-0.0016147529477148481,0.0,0.0,0.0,0.0,0.003522977138482819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004917577789388616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029183801818088995,0.0,0.0,0.0,0.0,0.0,0.015810837263541266,0.0,0.0,0.0,-0.006660839416615882,0.0,0.0,-0.002596884376480979,0.0,0.0,0.005869915359779654,0.0,0.0,0.0,0.0,0.0,0.0,0.00953204027838428,0.0,-0.011335822659463535,0.0,0.0,-0.011224152247621078,0.0,0.0,0.0,0.0,0.0006520785542214469
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0051764659754174325,-0.0003771316221654608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002278797089221296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018436018821685884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014632102204594766,-0.0023651167483311752,0.0,0.0,0.0,0.0,0.0,0.0,-0.00027267171642719745,-0.0014539263360364707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003911871131383471
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021202328368197243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017021403652472955,0.0007161574476231003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003247400812820267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00013954697557139184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007082218221277081,0.0,0.0,0.0,0.0,0.0
